state_abbr,county_name,venue_rating,fips
NC,Perquimans,Neutral,37143
NC,Person,Neutral,37145
NC,Pitt,Neutral,37147
NC,Polk,Neutral,37149
NC,Randolph,Defense,37151
NC,Richmond,Plaintiff,37153
NC,Robeson,Plaintiff,37155
NC,Rockingham,Defense,37157
NC,Rowan,Neutral,37159
NC,Rutherford,Neutral,37161
NC,Sampson,Defense,37163
NC,Scotland,Plaintiff,37165
NC,Stanly,Neutral,37167
NC,Stokes,Defense,37169
NC,Surry,Defense,37171
NC,Swain,Defense,37173
NC,Transylvania,Defense,37175
NC,Tyrrell,Neutral,37177
NC,Union,Neutral,37179
NC,Vance,Neutral,37181
NC,Wake,Defense,37183
NC,Warren,Plaintiff,37185
NC,Washington,Neutral,37187
NC,Watauga,Plaintiff,37189
NC,Wayne,Defense,37191
NC,Wilkes,Neutral,37193
NC,Wilson,Plaintiff,37195
NC,Yadkin,Neutral,37197
NC,Yancey,Neutral,37199
ND,Adams,Defense,38001
ND,Barnes,Defense,38003
ND,Benson,Defense,38005
ND,Billings,Defense,38007
ND,Bottineau,Defense,38009
ND,Bowman,Defense,38011
ND,Burke,Defense,38013
ND,Burleigh,Defense,38015
ND,Cass,Defense,38017
ND,Cavalier,Defense,38019
ND,Dickey,Defense,38021
ND,Divide,Defense,38023
ND,Dunn,Defense,38025
ND,Eddy,Defense,38027
ND,Emmons,Defense,38029
ND,Foster,Defense,38031
ND,Golden Valley,Defense,38033
ND,Grand Forks,Defense,38035
ND,Grant,Defense,38037
ND,Griggs,Defense,38039
ND,Hettinger,Defense,38041
ND,Kidder,Defense,38043
ND,LaMoure,Defense,38045
ND,Logan,Defense,38047
ND,McHenry,Defense,38049
ND,McIntosh,Defense,38051
ND,McKenzie,Defense,38053
ND,McLean,Defense,38055
ND,Mercer,Defense,38057
ND,Morton,Defense,38059
ND,Mountrail,Defense,38061
ND,Nelson,Defense,38063
ND,Oliver,Defense,38065
ND,Pembina,Defense,38067
ND,Pierce,Defense,38069
ND,Ramsey,Defense,38071
ND,Ransom,Defense,38073
ND,Renville,Defense,38075
ND,Richland,Defense,38077
ND,Rolette,Defense,38079
ND,Sargent,Defense,38081
ND,Sheridan,Defense,38083
ND,Sioux,Defense,38085
ND,Slope,Defense,38087
ND,Stark,Defense,38089
ND,Steele,Defense,38091
ND,Stutsman,Defense,38093
ND,Towner,Defense,38095
ND,Traill,Defense,38097
ND,Walsh,Defense,38099
ND,Ward,Defense,38101
ND,Wells,Defense,38103
ND,Williams,Defense,38105
NE,Adams,Defense,31001
NE,Antelope,Defense,31003
NE,Arthur,Defense,31005
NE,Banner,Defense,31007
NE,Blaine,Defense,31009
NE,Boone,Defense,31011
NE,Box Butte,Defense,31013
NE,Boyd,Defense,31015
NE,Brown,Defense,31017
NE,Buffalo,Defense,31019
NE,Burt,Defense,31021
NE,Butler,Defense,31023
NE,Cass,Defense,31025
NE,Cedar,Defense,31027
NE,Chase,Defense,31029
NE,Cherry,Defense,31031
NE,Cheyenne,Defense,31033
NE,Clay,Defense,31035
NE,Colfax,Defense,31037
NE,Cuming,Defense,31039
NE,Custer,Defense,31041
NE,Dakota,Defense,31043
NE,Dawes,Defense,31045
NE,Dawson,Defense,31047
NE,Deuel,Defense,31049
NE,Dixon,Defense,31051
NE,Dodge,Defense,31053
NE,Douglas,Plaintiff,31055
NE,Dundy,Defense,31057
NE,Fillmore,Defense,31059
NE,Franklin,Defense,31061
NE,Frontier,Defense,31063
NE,Furnas,Defense,31065
NE,Gage,Defense,31067
NE,Garden,Defense,31069
NE,Garfield,Defense,31071
NE,Gosper,Defense,31073
NE,Grant,Defense,31075
NE,Greeley,Defense,31077
NE,Hall,Defense,31079
NE,Hamilton,Defense,31081
NE,Harlan,Defense,31083
NE,Hayes,Defense,31085
NE,Hitchcock,Defense,31087
NE,Holt,Defense,31089
NE,Hooker,Defense,31091
NE,Howard,Defense,31093
NE,Jefferson,Defense,31095
NE,Johnson,Defense,31097
NE,Kearney,Defense,31099
NE,Keith,Defense,31101
NE,Keya Paha,Defense,31103
NE,Kimball,Defense,31105
NE,Knox,Defense,31107
NE,Lancaster,Plaintiff,31109
NE,Lincoln,Defense,31111
NE,Logan,Defense,31113
NE,Loup,Defense,31115
NE,McPherson,Defense,31117
NE,Madison,Defense,31119
NE,Merrick,Defense,31121
NE,Morrill,Defense,31123
NE,Nance,Defense,31125
NE,Nemaha,Defense,31127
NE,Nuckolls,Defense,31129
NE,Otoe,Defense,31131
NE,Pawnee,Defense,31133
NE,Perkins,Defense,31135
NE,Phelps,Defense,31137
NE,Pierce,Defense,31139
NE,Platte,Defense,31141
NE,Polk,Defense,31143
NE,Red Willow,Defense,31145
NE,Richardson,Defense,31147
NE,Rock,Defense,31149
NE,Saline,Defense,31151
NE,Sarpy,Defense,31153
NE,Saunders,Defense,31155
NE,Scotts Bluff,Plaintiff,31157
NE,Seward,Defense,31159
NE,Sheridan,Defense,31161
NE,Sherman,Defense,31163
NE,Sioux,Defense,31165
NE,Stanton,Defense,31167
NE,Thayer,Defense,31169
NE,Thomas,Defense,31171
NE,Thurston,Defense,31173
NE,Valley,Defense,31175
NE,Washington,Defense,31177
NE,Wayne,Defense,31179
NE,Webster,Defense,31181
NE,Wheeler,Defense,31183
NE,York,Defense,31185
NH,Belknap,Neutral,33001
NH,Carroll,Neutral,33003
NH,Cheshire,Plaintiff,33005
NH,Coos,Defense,33007
NH,Grafton,Neutral,33009
NH,Hillsborough,Plaintiff,33011
NH,Merrimack,Plaintiff,33013
NH,Rockingham,Neutral,33015
NH,Strafford,Neutral,33017
NH,Sullivan,Defense,33019
NJ,Atlantic,Plaintiff,34001
NJ,Bergen,Neutral,34003
NJ,Burlington,Defense,34005
NJ,Camden,Plaintiff,34007
NJ,Cape May,Defense,34009
NJ,Cumberland,Defense,34011
NJ,Essex,Plaintiff,34013
NJ,Gloucester,Neutral,34015
NJ,Hudson,Plaintiff,34017
NJ,Hunterdon,Defense,34019
NJ,Mercer,Plaintiff,34021
NJ,Middlesex,Plaintiff,34023
NJ,Monmouth,Defense,34025
NJ,Morris,Defense,34027
NJ,Ocean,Defense,34029
NJ,Passaic,Neutral,34031
NJ,Salem,Defense,34033
NJ,Somerset,Neutral,34035
NJ,Sussex,Defense,34037
NJ,Union,Plaintiff,34039
NJ,Warren,Defense,34041
NM,Bernalillo,Neutral,35001
NM,Catron,Defense,35003
NM,Chaves,Defense,35005
NM,Cibola,Neutral,35006
NM,Colfax,Defense,35007
NM,Curry,Defense,35009
NM,De Baca,Neutral,35011
NM,Dona Ana,Neutral,35013
NM,Eddy,Defense,35015
NM,Grant,Neutral,35017
NM,Guadalupe,Neutral,35019
NM,Harding,Neutral,35021
NM,Hidalgo,Neutral,35023
NM,Lea,Defense,35025
NM,Lincoln,Defense,35027
NM,Los Alamos,Defense,35028
NM,Luna,Neutral,35029
NM,McKinley,Plaintiff,35031
NM,Mora,Plaintiff,35033
NM,Otero,Neutral,35035
NM,Quay,Defense,35037
NM,Rio Arriba,Plaintiff,35039
NM,Roosevelt,Defense,35041
NM,Sandoval,Neutral,35043
NM,San Juan,Defense,35045
NM,San Miguel,Plaintiff,35047
NM,Santa Fe,Plaintiff,35049
NM,Sierra,Defense,35051
NM,Socorro,Neutral,35053
NM,Taos,Plaintiff,35055
NM,Torrance,Neutral,35057
NM,Union,Defense,35059
NM,Valencia,Neutral,35061
NV,Carson City,Neutral,32510
NV,Churchill,Neutral,32001
NV,Clark,Plaintiff,32003
NV,Douglas,Defense,32005
NV,Elko,Defense,32007
NV,Esmeralda,Defense,32009
NV,Eureka,Defense,32011
NV,Humboldt,Defense,32013
NV,Lander,Neutral,32015
NV,Lincoln,Defense,32017
NV,Lyon,Neutral,32019
NV,Mineral,Neutral,32021
NV,Nye,Defense,32023
NV,Pershing,Neutral,32027
NV,Storey,Neutral,32029
NV,Washoe,Plaintiff,32031
NV,White Pine,Defense,32033
NY,Albany,Neutral,36001
NY,Allegany,Defense,36003
NY,Bronx,Plaintiff,36005
NY,Broome,Neutral,36007
NY,Cattaraugus,Neutral,36009
NY,Cayuga,Neutral,36011
NY,Chautauqua,Neutral,36013
NY,Chemung,Defense,36015
NY,Chenango,Defense,36017
NY,Clinton,Defense,36019
NY,Columbia,Neutral,36021
NY,Cortland,Neutral,36023
NY,Delaware,Neutral,36025
NY,Dutchess,Neutral,36027
NY,Erie,Plaintiff,36029
NY,Essex,Defense,36031
NY,Franklin,Defense,36033
NY,Fulton,Defense,36035
NY,Genesee,Defense,36037
NY,Greene,Neutral,36039
NY,Hamilton,Defense,36041
NY,Herkimer,Defense,36043
NY,Jefferson,Neutral,36045
NY,Kings,Plaintiff,36047
NY,Lewis,Defense,36049
NY,Livingston,Defense,36051
NY,Madison,Defense,36053
NY,Monroe,Neutral,36055
NY,Montgomery,Defense,36057
NY,Nassau,Neutral,36059
NY,New York City,Neutral,36061
NY,Niagara,Plaintiff,36063
NY,Oneida,Neutral,36065
NY,Onondaga,Neutral,36067
NY,Ontario,Neutral,36069
NY,Orange,Defense,36071
NY,Orleans,Defense,36073
NY,Oswego,Neutral,36075
NY,Otsego,Defense,36077
NY,Putnam,Neutral,36079
NY,Queens,Plaintiff,36081
NY,Rensselaer,Neutral,36083
NY,Richmond,Defense,36085
NY,Rockland,Defense,36087
NY,St. Lawrence,Defense,36089
NY,Saratoga,Neutral,36091
NY,Schenectady,Neutral,36093
NY,Schoharie,Defense,36095
NY,Schuyler,Defense,36097
NY,Seneca,Defense,36099
NY,Steuben,Defense,36101
NY,Suffolk,Defense,36103
NY,Sullivan,Defense,36105
NY,Tioga,Defense,36107
NY,Tompkins,Neutral,36109
NY,Ulster,Neutral,36111
NY,Warren,Defense,36113
NY,Washington,Defense,36115
NY,Wayne,Defense,36117
NY,Westchester,Defense,36119
NY,Wyoming,Defense,36121
NY,Yates,Defense,36123
OH,Adams,Neutral,39001
OH,Allen,Neutral,39003
OH,Ashland,Defense,39005
OH,Ashtabula,Plaintiff,39007
OH,Athens,Defense,39009
OH,Auglaize,Defense,39011
OH,Belmont,Defense,39013
OH,Brown,Neutral,39015
OH,Butler,Defense,39017
OH,Carroll,Defense,39019
OH,Champaign,Neutral,39021
OH,Clark,Neutral,39023
OH,Clermont,Defense,39025
OH,Clinton,Neutral,39027
OH,Columbiana,Neutral,39029
OH,Coshocton,Defense,39031
OH,Crawford,Neutral,39033
OH,Cuyahoga,Plaintiff,39035
OH,Darke,Defense,39037
OH,Defiance,Defense,39039
OH,Delaware,Neutral,39041
OH,Erie,Defense,39043
OH,Fairfield,Defense,39045
OH,Fayette,Neutral,39047
OH,Franklin,Neutral,39049
OH,Fulton,Neutral,39051
OH,Gallia,Defense,39053
OH,Geauga,Neutral,39055
OH,Greene,Neutral,39057
OH,Guernsey,Plaintiff,39059
OH,Hamilton,Defense,39061
OH,Hancock,Defense,39063
OH,Hardin,Defense,39065
OH,Harrison,Defense,39067
OH,Henry,Neutral,39069
OH,Highland,Neutral,39071
OH,Hocking,Defense,39073
OH,Holmes,Defense,39075
OH,Huron,Defense,39077
OH,Jackson,Neutral,39079
OH,Jefferson,Plaintiff,39081
OH,Knox,Defense,39083
OH,Lake,Defense,39085
OH,Lawrence,Neutral,39087
OH,Licking,Defense,39089
OH,Logan,Defense,39091
OH,Lorain,Neutral,39093
OH,Lucas,Plaintiff,39095
OH,Madison,Neutral,39097
OH,Mahoning,Plaintiff,39099
OH,Marion,Defense,39101
OH,Medina,Neutral,39103
OH,Meigs,Neutral,39105
OH,Mercer,Defense,39107
OH,Miami,Defense,39109
OH,Monroe,Neutral,39111
OH,Montgomery,Neutral,39113
OH,Morgan,Neutral,39115
OH,Morrow,Defense,39117
OH,Muskingum,Defense,39119
OH,Noble,Neutral,39121
OH,Ottawa,Neutral,39123
OH,Paulding,Defense,39125
OH,Perry,Defense,39127
OH,Pickaway,Defense,39129
OH,Pike,Neutral,39131
OH,Portage,Defense,39133
OH,Preble,Defense,39135
OH,Putnam,Defense,39137
OH,Richland,Defense,39139
OH,Ross,Neutral,39141
OH,Sandusky,Neutral,39143
OH,Scioto,Neutral,39145
OH,Seneca,Defense,39147
OH,Shelby,Defense,39149
OH,Stark,Plaintiff,39151
OH,Summit,Plaintiff,39153
OH,Trumbull,Plaintiff,39155
OH,Tuscarawas,Neutral,39157
OH,Union,Neutral,39159
OH,Van Wert,Defense,39161
OH,Vinton,Defense,39163
OH,Warren,Defense,39165
OH,Washington,Neutral,39167
OH,Wayne,Neutral,39169
OH,Williams,Defense,39171
OH,Wood,Neutral,39173
OH,Wyandot,Defense,39175
OK,Adair,Neutral,40001
OK,Alfalfa,Defense,40003
OK,Atoka,Plaintiff,40005
OK,Beaver,Defense,40007
OK,Beckham,Neutral,40009
OK,Blaine,Defense,40011
OK,Bryan,Plaintiff,40013
OK,Caddo,Neutral,40015
OK,Canadian,Defense,40017
OK,Carter,Neutral,40019
OK,Cherokee,Neutral,40021
OK,Choctaw,Plaintiff,40023
OK,Cimarron,Defense,40025
OK,Cleveland,Plaintiff,40027
OK,Coal,Neutral,40029
OK,Comanche,Plaintiff,40031
OK,Cotton,Neutral,40033
OK,Craig,Neutral,40035
OK,Creek,Plaintiff,40037
OK,Custer,Defense,40039
OK,Delaware,Neutral,40041
OK,Dewey,Defense,40043
OK,Ellis,Defense,40045
OK,Garfield,Defense,40047
OK,Garvin,Neutral,40049
OK,Grady,Neutral,40051
OK,Grant,Defense,40053
OK,Greer,Neutral,40055
OK,Harmon,Neutral,40057
OK,Harper,Defense,40059
OK,Haskell,Neutral,40061
OK,Hughes,Neutral,40063
OK,Jackson,Neutral,40065
OK,Jefferson,Neutral,40067
OK,Johnston,Neutral,40069
OK,Kay,Defense,40071
OK,Kingfisher,Defense,40073
OK,Kiowa,Neutral,40075
OK,Latimer,Plaintiff,40077
OK,Le Flore,Plaintiff,40079
OK,Lincoln,Defense,40081
OK,Logan,Defense,40083
OK,Love,Neutral,40085
OK,McClain,Neutral,40087
OK,McCurtain,Plaintiff,40089
OK,McIntosh,Neutral,40091
OK,Major,Defense,40093
OK,Marshall,Plaintiff,40095
OK,Mayes,Neutral,40097
OK,Murray,Neutral,40099
OK,Muskogee,Neutral,40101
OK,Noble,Defense,40103
OK,Nowata,Defense,40105
OK,Okfuskee,Neutral,40107
OK,Oklahoma,Plaintiff,40109
OK,Okmulgee,Plaintiff,40111
OK,Osage,Neutral,40113
OK,Ottawa,Defense,40115
OK,Pawnee,Defense,40117
OK,Payne,Neutral,40119
OK,Pittsburg,Plaintiff,40121
OK,Pontotoc,Plaintiff,40123
OK,Pottawatomie,Neutral,40125
OK,Pushmataha,Plaintiff,40127
OK,Roger Mills,Defense,40129
OK,Rogers,Defense,40131
OK,Seminole,Neutral,40133
OK,Sequoyah,Neutral,40135
OK,Stephens,Neutral,40137
OK,Texas,Defense,40139
OK,Tillman,Neutral,40141
OK,Tulsa,Neutral,40143
OK,Wagoner,Neutral,40145
OK,Washington,Defense,40147
OK,Washita,Neutral,40149
OK,Woods,Defense,40151
OK,Woodward,Defense,40153
OR,Baker,Defense,41001
OR,Benton,Defense,41003
OR,Clackamas,Neutral,41005
OR,Clatsop,Neutral,41007
OR,Columbia,Neutral,41009
OR,Coos,Neutral,41011
OR,Crook,Defense,41013
OR,Curry,Defense,41015
OR,Deschutes,Neutral,41017
OR,Douglas,Neutral,41019
OR,Gilliam,Defense,41021
OR,Grant,Defense,41023
OR,Harney,Defense,41025
OR,Hood River,Defense,41027
OR,Jackson,Neutral,41029
OR,Jefferson,Defense,41031
OR,Josephine,Defense,41033
OR,Klamath,Defense,41035
OR,Lake,Defense,41037
OR,Lane,Plaintiff,41039
OR,Lincoln,Neutral,41041
OR,Linn,Defense,41043
OR,Malheur,Defense,41045
OR,Marion,Neutral,41047
OR,Morrow,Defense,41049
OR,Multnomah,Plaintiff,41051
OR,Polk,Defense,41053
OR,Sherman,Defense,41055
OR,Tillamook,Neutral,41057
OR,Umatilla,Defense,41059
OR,Union,Defense,41061
OR,Wallowa,Defense,41063
OR,Wasco,Defense,41065
OR,Washington,Neutral,41067
OR,Wheeler,Defense,41069
OR,Yamhill,Defense,41071
PA,Adams,Defense,42001
PA,Allegheny,Plaintiff,42003
PA,Armstrong,Defense,42005
PA,Beaver,Defense,42007
PA,Bedford,Defense,42009
PA,Berks,Neutral,42011
PA,Blair,Neutral,42013
PA,Bradford,Defense,42015
PA,Bucks,Neutral,42017
PA,Butler,Defense,42019
PA,Cambria,Neutral,42021
PA,Cameron,Defense,42023
PA,Carbon,Defense,42025
PA,Centre,Plaintiff,42027
PA,Chester,Neutral,42029
PA,Clarion,Neutral,42031
PA,Clearfield,Defense,42033
PA,Clinton,Defense,42035
PA,Columbia,Defense,42037
PA,Crawford,Defense,42039
PA,Cumberland,Defense,42041
PA,Dauphin,Neutral,42043
PA,Delaware,Neutral,42045
PA,Elk,Defense,42047
PA,Erie,Neutral,42049
PA,Fayette,Defense,42051
PA,Forest,Defense,42053
PA,Franklin,Defense,42055
PA,Fulton,Defense,42057
PA,Greene,Defense,42059
PA,Huntingdon,Defense,42061
PA,Indiana,Defense,42063
PA,Jefferson,Defense,42065
PA,Juniata,Defense,42067
PA,Lackawanna,Neutral,42069
PA,Lancaster,Defense,42071
PA,Lawrence,Neutral,42073
PA,Lebanon,Defense,42075
PA,Lehigh,Neutral,42077
PA,Luzerne,Neutral,42079
PA,Lycoming,Defense,42081
PA,McKean,Defense,42083
PA,Mercer,Defense,42085
PA,Mifflin,Defense,42087
PA,Monroe,Defense,42089
PA,Montgomery,Plaintiff,42091
PA,Montour,Defense,42093
PA,Northampton,Defense,42095
PA,Northumberland,Defense,42097
PA,Perry,Defense,42099
PA,Philadelphia,Plaintiff,42101
PA,Pike,Defense,42103
PA,Potter,Defense,42105
PA,Schuylkill,Neutral,42107
PA,Snyder,Defense,42109
PA,Somerset,Defense,42111
PA,Sullivan,Defense,42113
PA,Susquehanna,Defense,42115
PA,Tioga,Defense,42117
PA,Union,Defense,42119
PA,Venango,Defense,42121
PA,Warren,Defense,42123
PA,Washington,Neutral,42125
PA,Wayne,Defense,42127
PA,Westmoreland,Plaintiff,42129
PA,Wyoming,Defense,42131
PA,York,Defense,42133
RI,Bristol,Neutral,44001
RI,Kent,Neutral,44003
RI,Newport,Neutral,44005
RI,Providence,Plaintiff,44007
RI,Washington,Neutral,44009
SC,Abbeville,Neutral,45001
SC,Aiken,Defense,45003
SC,Allendale,Plaintiff,45005
SC,Anderson,Neutral,45007
SC,Bamberg,Plaintiff,45009
SC,Barnwell,Plaintiff,45011
SC,Beaufort,Neutral,45013
SC,Berkeley,Neutral,45015
SC,Calhoun,Plaintiff,45017
SC,Charleston,Neutral,45019
SC,Cherokee,Neutral,45021
SC,Chester,Neutral,45023
SC,Chesterfield,Neutral,45025
SC,Clarendon,Plaintiff,45027
SC,Colleton,Plaintiff,45029
SC,Darlington,Plaintiff,45031
SC,Dillon,Plaintiff,45033
SC,Dorchester,Neutral,45035
SC,Edgefield,Neutral,45037
SC,Fairfield,Plaintiff,45039
SC,Florence,Neutral,45041
SC,Georgetown,Neutral,45043
SC,Greenville,Defense,45045
SC,Greenwood,Defense,45047
SC,Hampton,Plaintiff,45049
SC,Horry,Neutral,45051
SC,Jasper,Plaintiff,45053
SC,Kershaw,Neutral,45055
SC,Lancaster,Neutral,45057
SC,Laurens,Defense,45059
SC,Lee,Plaintiff,45061
SC,Lexington,Defense,45063
SC,McCormick,Neutral,45065
SC,Marion,Plaintiff,45067
SC,Marlboro,Plaintiff,45069
SC,Newberry,Defense,45071
SC,Oconee,Neutral,45073
SC,Orangeburg,Plaintiff,45075
SC,Pickens,Neutral,45077
SC,Richland,Plaintiff,45079
SC,Saluda,Neutral,45081
SC,Spartanburg,Defense,45083
SC,Sumter,Plaintiff,45085
SC,Union,Neutral,45087
SC,Williamsburg,Plaintiff,45089
SC,York,Neutral,45091
SD,Aurora,Neutral,46003
SD,Beadle,Neutral,46005
SD,Bennett,Plaintiff,46007
SD,Bon Homme,Plaintiff,46009
SD,Brookings,Neutral,46011
SD,Brown,Plaintiff,46013
SD,Brule,Neutral,46015
SD,Buffalo,Neutral,46017
SD,Butte,Neutral,46019
SD,Campbell,Neutral,46021
SD,Charles Mix,Plaintiff,46023
SD,Clark,Neutral,46025
SD,Clay,Plaintiff,46027
SD,Codington,Neutral,46029
SD,Corson,Neutral,46031
SD,Custer,Neutral,46033
SD,Davison,Neutral,46035
SD,Day,Neutral,46037
SD,Deuel,Neutral,46039
SD,Dewey,Neutral,46041
SD,Douglas,Neutral,46043
SD,Edmunds,Neutral,46045
SD,Fall River,Plaintiff,46047
SD,Faulk,Neutral,46049
SD,Grant,Neutral,46051
SD,Gregory,Neutral,46053
SD,Haakon,Neutral,46055
SD,Hamlin,Neutral,46057
SD,Hand,Neutral,46059
SD,Hanson,Neutral,46061
SD,Harding,Neutral,46063
SD,Hughes,Neutral,46065
SD,Hutchinson,Neutral,46067
SD,Hyde,Neutral,46069
SD,Jackson,Neutral,46071
SD,Jerauld,Neutral,46073
SD,Jones,Neutral,46075
SD,Kingsbury,Neutral,46077
SD,Lake,Neutral,46079
SD,Lawrence,Neutral,46081
SD,Lincoln,Neutral,46083
SD,Lyman,Neutral,46085
SD,McCook,Neutral,46087
SD,McPherson,Neutral,46089
SD,Marshall,Neutral,46091
SD,Meade,Neutral,46093
SD,Mellette,Neutral,46095
SD,Miner,Neutral,46097
SD,Minnehaha,Neutral,46099
SD,Moody,Neutral,46101
SD,Pennington,Neutral,46103
SD,Perkins,Neutral,46105
SD,Potter,Neutral,46107
SD,Roberts,Neutral,46109
SD,Sanborn,Neutral,46111
SD,Shannon,Plaintiff,46113
SD,Spink,Neutral,46115
SD,Stanley,Neutral,46117
SD,Sully,Neutral,46119
SD,Todd,Plaintiff,46121
SD,Tripp,Plaintiff,46123
SD,Turner,Neutral,46125
SD,Union,Neutral,46127
SD,Walworth,Neutral,46129
SD,Yankton,Plaintiff,46135
SD,Ziebach,Neutral,46137
TN,Anderson,Neutral,47001
TN,Bedford,Neutral,47003
TN,Benton,Neutral,47005
TN,Bledsoe,Neutral,47007
TN,Blount,Neutral,47009
TN,Bradley,Neutral,47011
TN,Campbell,Defense,47013
TN,Cannon,Neutral,47015
TN,Carroll,Neutral,47017
TN,Carter,Neutral,47019
TN,Cheatham,Neutral,47021
TN,Chester,Neutral,47023
TN,Claiborne,Defense,47025
TN,Clay,Defense,47027
TN,Cocke,Defense,47029
TN,Coffee,Defense,47031
TN,Crockett,Defense,47033
TN,Cumberland,Defense,47035
TN,Davidson,Plaintiff,47037
TN,Decatur,Neutral,47039
TN,DeKalb,Neutral,47041
TN,Dickson,Neutral,47043
TN,Dyer,Defense,47045
TN,Fayette,Neutral,47047
TN,Fentress,Neutral,47049
TN,Franklin,Neutral,47051
TN,Gibson,Defense,47053
TN,Giles,Neutral,47055
TN,Grainger,Neutral,47057
TN,Greene,Neutral,47059
TN,Grundy,Defense,47061
TN,Hamblen,Neutral,47063
TN,Hamilton,Neutral,47065
TN,Hancock,Defense,47067
TN,Hardeman,Plaintiff,47069
TN,Hardin,Neutral,47071
TN,Hawkins,Defense,47073
TN,Haywood,Plaintiff,47075
TN,Henderson,Neutral,47077
TN,Henry,Defense,47079
TN,Hickman,Defense,47081
TN,Houston,Neutral,47083
TN,Humphreys,Neutral,47085
TN,Jackson,Neutral,47087
TN,Jefferson,Neutral,47089
TN,Johnson,Neutral,47091
TN,Knox,Defense,47093
TN,Lake,Defense,47095
TN,Lauderdale,Neutral,47097
TN,Lawrence,Neutral,47099
TN,Lewis,Neutral,47101
TN,Lincoln,Neutral,47103
TN,Loudon,Neutral,47105
TN,McMinn,Neutral,47107
TN,McNairy,Neutral,47109
TN,Macon,Defense,47111
TN,Madison,Plaintiff,47113
TN,Marion,Neutral,47115
TN,Marshall,Neutral,47117
TN,Maury,Defense,47119
TN,Meigs,Neutral,47121
TN,Monroe,Defense,47123
TN,Montgomery,Defense,47125
TN,Moore,Neutral,47127
TN,Morgan,Neutral,47129
TN,Obion,Defense,47131
TN,Overton,Neutral,47133
TN,Perry,Neutral,47135
TN,Pickett,Defense,47137
TN,Polk,Defense,47139
TN,Putnam,Neutral,47141
TN,Rhea,Neutral,47143
TN,Roane,Neutral,47145
TN,Robertson,Defense,47147
TN,Rutherford,Neutral,47149
TN,Scott,Defense,47151
TN,Sequatchie,Neutral,47153
TN,Sevier,Defense,47155
TN,Shelby,Plaintiff,47157
TN,Smith,Neutral,47159
TN,Stewart,Defense,47161
TN,Sullivan,Neutral,47163
TN,Sumner,Defense,47165
TN,Tipton,Neutral,47167
TN,Trousdale,Neutral,47169
TN,Unicoi,Neutral,47171
TN,Union,Neutral,47173
TN,Van Buren,Neutral,47175
TN,Warren,Neutral,47177
TN,Washington,Neutral,47179
TN,Wayne,Neutral,47181
TN,Weakley,Defense,47183
TN,White,Neutral,47185
TN,Williamson,Defense,47187
TN,Wilson,Neutral,47189
TX,Anderson,Plaintiff,48001
TX,Andrews,Defense,48003
TX,Angelina,Neutral,48005
TX,Aransas,Plaintiff,48007
TX,Archer,Defense,48009
TX,Armstrong,Defense,48011
TX,Atascosa,Plaintiff,48013
TX,Austin,Defense,48015
TX,Bailey,Defense,48017
TX,Bandera,Neutral,48019
TX,Bastrop,Defense,48021
TX,Baylor,Defense,48023
TX,Bee,Plaintiff,48025
TX,Bell,Neutral,48027
TX,Bexar,Plaintiff,48029
TX,Blanco,Neutral,48031
TX,Borden,Neutral,48033
TX,Bosque,Neutral,48035
TX,Bowie,Plaintiff,48037
TX,Brazoria,Plaintiff,48039
TX,Brazos,Neutral,48041
TX,Brewster,Plaintiff,48043
TX,Briscoe,Defense,48045
TX,Brooks,Neutral,48047
TX,Brown,Neutral,48049
TX,Burleson,Defense,48051
TX,Burnet,Neutral,48053
TX,Caldwell,Neutral,48055
TX,Calhoun,Plaintiff,48057
TX,Callahan,Neutral,48059
TX,Cameron,Plaintiff,48061
TX,Camp,Plaintiff,48063
TX,Carson,Defense,48065
TX,Cass,Plaintiff,48067
TX,Castro,Neutral,48069
TX,Chambers,Plaintiff,48071
TX,Cherokee,Plaintiff,48073
TX,Childress,Defense,48075
TX,Clay,Defense,48077
TX,Cochran,Neutral,48079
TX,Coke,Defense,48081
TX,Coleman,Neutral,48083
TX,Collin,Neutral,48085
TX,Collingsworth,Neutral,48087
TX,Colorado,Neutral,48089
TX,Comal,Neutral,48091
TX,Comanche,Neutral,48093
TX,Concho,Neutral,48095
TX,Cooke,Neutral,48097
TX,Coryell,Neutral,48099
TX,Cottle,Defense,48101
TX,Crane,Neutral,48103
TX,Crockett,Neutral,48105
TX,Crosby,Neutral,48107
TX,Culberson,Plaintiff,48109
TX,Dallam,Neutral,48111
TX,Dallas,Plaintiff,48113
TX,Dawson,Plaintiff,48115
TX,Deaf Smith,Neutral,48117
TX,Delta,Plaintiff,48119
TX,Denton,Neutral,48121
TX,DeWitt,Plaintiff,48123
TX,Dickens,Neutral,48125
TX,Dimmit,Plaintiff,48127
TX,Donley,Neutral,48129
TX,Duval,Plaintiff,48131
TX,Eastland,Neutral,48133
TX,Ector,Plaintiff,48135
TX,Edwards,Neutral,48137
TX,Ellis,Defense,48139
TX,El Paso,Plaintiff,48141
TX,Erath,Neutral,48143
TX,Falls,Defense,48145
TX,Fannin,Plaintiff,48147
TX,Fayette,Neutral,48149
TX,Fisher,Neutral,48151
TX,Floyd,Neutral,48153
TX,Foard,Defense,48155
TX,Fort Bend,Plaintiff,48157
TX,Franklin,Neutral,48159
TX,Freestone,Neutral,48161
TX,Frio,Plaintiff,48163
TX,Gaines,Neutral,48165
TX,Galveston,Plaintiff,48167
