state_abbr,county_name,venue_rating
OK,Carter,Neutral
OK,Cherokee,Neutral
OK,Choctaw,Plaintiff
OK,Cimarron,Defense
OK,Cleveland,Plaintiff
OK,Coal,Neutral
OK,Comanche,Plaintiff
OK,Cotton,Neutral
OK,Craig,Neutral
OK,Creek,Plaintiff
OK,Custer,Defense
OK,Delaware,Neutral
OK,Dewey,Defense
OK,Ellis,Defense
OK,Garfield,Defense
OK,Garvin,Neutral
OK,Grady,Neutral
OK,Grant,Defense
OK,Greer,Neutral
OK,Harmon,Neutral
OK,Harper,Defense
OK,Haskell,Neutral
OK,Hughes,Neutral
OK,Jackson,Neutral
OK,Jefferson,Neutral
OK,Johnston,Neutral
OK,Kay,Defense
OK,Kingfisher,Defense
OK,Kiowa,Neutral
OK,Latimer,Plaintiff
OK,Le Flore,Plaintiff
OK,Lincoln,Defense
OK,Logan,Defense
OK,Love,Neutral
OK,McClain,Neutral
OK,McCurtain,Plaintiff
OK,McIntosh,Neutral
OK,Major,Defense
OK,Marshall,Plaintiff
OK,Mayes,Neutral
OK,Murray,Neutral
OK,Muskogee,Neutral
OK,Noble,Defense
OK,Nowata,Defense
OK,Okfuskee,Neutral
OK,Oklahoma,Plaintiff
OK,Okmulgee,Plaintiff
OK,Osage,Neutral
OK,Ottawa,Defense
OK,Pawnee,Defense
OK,Payne,Neutral
OK,Pittsburg,Plaintiff
OK,Pontotoc,Plaintiff
OK,Pottawatomie,Neutral
OK,Pushmataha,Plaintiff
OK,Roger Mills,Defense
OK,Rogers,Defense
OK,Seminole,Neutral
OK,Sequoyah,Neutral
OK,Stephens,Neutral
OK,Texas,Defense
OK,Tillman,Neutral
OK,Tulsa,Neutral
OK,Wagoner,Neutral
OK,Washington,Defense
OK,Washita,Neutral
OK,Woods,Defense
OK,Woodward,Defense
OR,Baker,Defense
OR,Benton,Defense
OR,Clackamas,Neutral
OR,Clatsop,Neutral
OR,Columbia,Neutral
OR,Coos,Neutral
OR,Crook,Defense
OR,Curry,Defense
OR,Deschutes,Neutral
OR,Douglas,Neutral
OR,Gilliam,Defense
OR,Grant,Defense
OR,Harney,Defense
OR,Hood River,Defense
OR,Jackson,Neutral
OR,Jefferson,Defense
OR,Josephine,Defense
OR,Klamath,Defense
OR,Lake,Defense
OR,Lane,Plaintiff
OR,Lincoln,Neutral
OR,Linn,Defense
OR,Malheur,Defense
OR,Marion,Neutral
OR,Morrow,Defense
OR,Multnomah,Plaintiff
OR,Polk,Defense
OR,Sherman,Defense
OR,Tillamook,Neutral
OR,Umatilla,Defense
OR,Union,Defense
OR,Wallowa,Defense
OR,Wasco,Defense
OR,Washington,Neutral
OR,Wheeler,Defense
OR,Yamhill,Defense
PA,Adams,Defense
PA,Allegheny,Plaintiff
PA,Armstrong,Defense
PA,Beaver,Defense
PA,Bedford,Defense
PA,Berks,Neutral
PA,Blair,Neutral
PA,Bradford,Defense
PA,Bucks,Neutral
PA,Butler,Defense
PA,Cambria,Neutral
PA,Cameron,Defense
PA,Carbon,Defense
PA,Centre,Plaintiff
PA,Chester,Neutral
PA,Clarion,Neutral
PA,Clearfield,Defense
PA,Clinton,Defense
PA,Columbia,Defense
PA,Crawford,Defense
PA,Cumberland,Defense
PA,Dauphin,Neutral
PA,Delaware,Neutral
PA,Elk,Defense
PA,Erie,Neutral
PA,Fayette,Defense
PA,Forest,Defense
PA,Franklin,Defense
PA,Fulton,Defense
PA,Greene,Defense
PA,Huntingdon,Defense
PA,Indiana,Defense
PA,Jefferson,Defense
PA,Juniata,Defense
PA,Lackawanna,Neutral
PA,Lancaster,Defense
PA,Lawrence,Neutral
PA,Lebanon,Defense
PA,Lehigh,Neutral
PA,Luzerne,Neutral
PA,Lycoming,Defense
PA,McKean,Defense
PA,Mercer,Defense
PA,Mifflin,Defense
PA,Monroe,Defense
PA,Montgomery,Plaintiff
PA,Montour,Defense
PA,Northampton,Defense
PA,Northumberland,Defense
PA,Perry,Defense
PA,Philadelphia,Plaintiff
PA,Pike,Defense
PA,Potter,Defense
PA,Schuylkill,Neutral
PA,Snyder,Defense
PA,Somerset,Defense
PA,Sullivan,Defense
PA,Susquehanna,Defense
PA,Tioga,Defense
PA,Union,Defense
PA,Venango,Defense
PA,Warren,Defense
PA,Washington,Neutral
PA,Wayne,Defense
PA,Westmoreland,Plaintiff
PA,Wyoming,Defense
PA,York,Defense
RI,Bristol,Neutral
RI,Kent,Neutral
RI,Newport,Neutral
RI,Providence,Plaintiff
RI,Washington,Neutral
SC,Abbeville,Neutral
SC,Aiken,Defense
SC,Allendale,Plaintiff
SC,Anderson,Neutral
SC,Bamberg,Plaintiff
SC,Barnwell,Plaintiff
SC,Beaufort,Neutral
SC,Berkeley,Neutral
SC,Calhoun,Plaintiff
SC,Charleston,Neutral
SC,Cherokee,Neutral
SC,Chester,Neutral
SC,Chesterfield,Neutral
SC,Clarendon,Plaintiff
SC,Colleton,Plaintiff
SC,Darlington,Plaintiff
SC,Dillon,Plaintiff
SC,Dorchester,Neutral
SC,Edgefield,Neutral
SC,Fairfield,Plaintiff
SC,Florence,Neutral
SC,Georgetown,Neutral
SC,Greenville,Defense
SC,Greenwood,Defense
SC,Hampton,Plaintiff
SC,Horry,Neutral
SC,Jasper,Plaintiff
SC,Kershaw,Neutral
SC,Lancaster,Neutral
SC,Laurens,Defense
SC,Lee,Plaintiff
SC,Lexington,Defense
SC,McCormick,Neutral
SC,Marion,Plaintiff
SC,Marlboro,Plaintiff
SC,Newberry,Defense
SC,Oconee,Neutral
SC,Orangeburg,Plaintiff
SC,Pickens,Neutral
SC,Richland,Plaintiff
SC,Saluda,Neutral
SC,Spartanburg,Defense
SC,Sumter,Plaintiff
SC,Union,Neutral
SC,Williamsburg,Plaintiff
SC,York,Neutral
SD,Aurora,Neutral
SD,Beadle,Neutral
SD,Bennett,Plaintiff
SD,Bon Homme,Plaintiff
SD,Brookings,Neutral
SD,Brown,Plaintiff
SD,Brule,Neutral
SD,Buffalo,Neutral
SD,Butte,Neutral
SD,Campbell,Neutral
SD,Charles Mix,Plaintiff
SD,Clark,Neutral
SD,Clay,Plaintiff
SD,Codington,Neutral
SD,Corson,Neutral
SD,Custer,Neutral
SD,Davison,Neutral
SD,Day,Neutral
SD,Deuel,Neutral
SD,Dewey,Neutral
SD,Douglas,Neutral
SD,Edmunds,Neutral
SD,Fall River,Plaintiff
SD,Faulk,Neutral
SD,Grant,Neutral
SD,Gregory,Neutral
SD,Haakon,Neutral
SD,Hamlin,Neutral
SD,Hand,Neutral
SD,Hanson,Neutral
SD,Harding,Neutral
SD,Hughes,Neutral
SD,Hutchinson,Neutral
SD,Hyde,Neutral
SD,Jackson,Neutral
SD,Jerauld,Neutral
SD,Jones,Neutral
SD,Kingsbury,Neutral
SD,Lake,Neutral
SD,Lawrence,Neutral
SD,Lincoln,Neutral
SD,Lyman,Neutral
SD,McCook,Neutral
SD,McPherson,Neutral
SD,Marshall,Neutral
SD,Meade,Neutral
SD,Mellette,Neutral
SD,Miner,Neutral
SD,Minnehaha,Neutral
SD,Moody,Neutral
SD,Pennington,Neutral
SD,Perkins,Neutral
SD,Potter,Neutral
SD,Roberts,Neutral
SD,Sanborn,Neutral
SD,Shannon,Plaintiff
SD,Spink,Neutral
SD,Stanley,Neutral
SD,Sully,Neutral
SD,Todd,Plaintiff
SD,Tripp,Plaintiff
SD,Turner,Neutral
SD,Union,Neutral
SD,Walworth,Neutral
SD,Yankton,Plaintiff
SD,Ziebach,Neutral
TN,Anderson,Neutral
TN,Bedford,Neutral
TN,Benton,Neutral
TN,Bledsoe,Neutral
TN,Blount,Neutral
TN,Bradley,Neutral
TN,Campbell,Defense
TN,Cannon,Neutral
TN,Carroll,Neutral
TN,Carter,Neutral
TN,Cheatham,Neutral
TN,Chester,Neutral
TN,Claiborne,Defense
TN,Clay,Defense
TN,Cocke,Defense
TN,Coffee,Defense
TN,Crockett,Defense
TN,Cumberland,Defense
TN,Davidson,Plaintiff
TN,Decatur,Neutral
TN,DeKalb,Neutral
TN,Dickson,Neutral
TN,Dyer,Defense
TN,Fayette,Neutral
TN,Fentress,Neutral
TN,Franklin,Neutral
TN,Gibson,Defense
TN,Giles,Neutral
TN,Grainger,Neutral
TN,Greene,Neutral
TN,Grundy,Defense
TN,Hamblen,Neutral
TN,Hamilton,Neutral
TN,Hancock,Defense
TN,Hardeman,Plaintiff
TN,Hardin,Neutral
TN,Hawkins,Defense
TN,Haywood,Plaintiff
TN,Henderson,Neutral
TN,Henry,Defense
TN,Hickman,Defense
TN,Houston,Neutral
TN,Humphreys,Neutral
TN,Jackson,Neutral
TN,Jefferson,Neutral
TN,Johnson,Neutral
TN,Knox,Defense
TN,Lake,Defense
TN,Lauderdale,Neutral
TN,Lawrence,Neutral
TN,Lewis,Neutral
TN,Lincoln,Neutral
TN,Loudon,Neutral
TN,McMinn,Neutral
TN,McNairy,Neutral
TN,Macon,Defense
TN,Madison,Plaintiff
TN,Marion,Neutral
TN,Marshall,Neutral
TN,Maury,Defense
TN,Meigs,Neutral
TN,Monroe,Defense
TN,Montgomery,Defense
TN,Moore,Neutral
TN,Morgan,Neutral
TN,Obion,Defense
TN,Overton,Neutral
TN,Perry,Neutral
TN,Pickett,Defense
TN,Polk,Defense
TN,Putnam,Neutral
TN,Rhea,Neutral
TN,Roane,Neutral
TN,Robertson,Defense
TN,Rutherford,Neutral
TN,Scott,Defense
TN,Sequatchie,Neutral
TN,Sevier,Defense
TN,Shelby,Plaintiff
TN,Smith,Neutral
TN,Stewart,Defense
TN,Sullivan,Neutral
TN,Sumner,Defense
TN,Tipton,Neutral
TN,Trousdale,Neutral
TN,Unicoi,Neutral
TN,Union,Neutral
TN,Van Buren,Neutral
TN,Warren,Neutral
TN,Washington,Neutral
TN,Wayne,Neutral
TN,Weakley,Defense
TN,White,Neutral
TN,Williamson,Defense
TN,Wilson,Neutral
TX,Anderson,Plaintiff
TX,Andrews,Defense
TX,Angelina,Neutral
TX,Aransas,Plaintiff
TX,Archer,Defense
TX,Armstrong,Defense
TX,Atascosa,Plaintiff
TX,Austin,Defense
TX,Bailey,Defense
TX,Bandera,Neutral
TX,Bastrop,Defense
TX,Baylor,Defense
TX,Bee,Plaintiff
TX,Bell,Neutral
TX,Bexar,Plaintiff
TX,Blanco,Neutral
TX,Borden,Neutral
TX,Bosque,Neutral
TX,Bowie,Plaintiff
TX,Brazoria,Plaintiff
TX,Brazos,Neutral
TX,Brewster,Plaintiff
TX,Briscoe,Defense
TX,Brooks,Neutral
TX,Brown,Neutral
TX,Burleson,Defense
TX,Burnet,Neutral
TX,Caldwell,Neutral
TX,Calhoun,Plaintiff
TX,Callahan,Neutral
TX,Cameron,Plaintiff
TX,Camp,Plaintiff
TX,Carson,Defense
TX,Cass,Plaintiff
TX,Castro,Neutral
TX,Chambers,Plaintiff
TX,Cherokee,Plaintiff
TX,Childress,Defense
TX,Clay,Defense
TX,Cochran,Neutral
TX,Coke,Defense
TX,Coleman,Neutral
TX,Collin,Neutral
TX,Collingsworth,Neutral
TX,Colorado,Neutral
TX,Comal,Neutral
TX,Comanche,Neutral
TX,Concho,Neutral
TX,Cooke,Neutral
TX,Coryell,Neutral
TX,Cottle,Defense
TX,Crane,Neutral
TX,Crockett,Neutral
TX,Crosby,Neutral
TX,Culberson,Plaintiff
TX,Dallam,Neutral
TX,Dallas,Plaintiff
TX,Dawson,Plaintiff
TX,Deaf Smith,Neutral
TX,Delta,Plaintiff
TX,Denton,Neutral
TX,DeWitt,Plaintiff
TX,Dickens,Neutral
TX,Dimmit,Plaintiff
TX,Donley,Neutral
TX,Duval,Plaintiff
TX,Eastland,Neutral
TX,Ector,Plaintiff
TX,Edwards,Neutral
TX,Ellis,Defense
TX,El Paso,Plaintiff
TX,Erath,Neutral
TX,Falls,Defense
TX,Fannin,Plaintiff
TX,Fayette,Neutral
TX,Fisher,Neutral
TX,Floyd,Neutral
TX,Foard,Defense
TX,Fort Bend,Plaintiff
TX,Franklin,Neutral
TX,Freestone,Neutral
TX,Frio,Plaintiff
TX,Gaines,Neutral
TX,Galveston,Plaintiff
TX,Garza,Neutral
TX,Gillespie,Neutral
TX,Glasscock,Neutral
TX,Goliad,Plaintiff
TX,Gonzales,Plaintiff
TX,Gray,Neutral
TX,Grayson,Neutral
TX,Gregg,Plaintiff
TX,Grimes,Neutral
TX,Guadalupe,Plaintiff
TX,Hale,Neutral
TX,Hall,Defense
TX,Hamilton,Neutral
TX,Hansford,Neutral
TX,Hardeman,Defense
TX,Hardin,Plaintiff
TX,Harris,Plaintiff
TX,Harrison,Plaintiff
TX,Hartley,Neutral
TX,Haskell,Defense
TX,Hays,Neutral
TX,Hemphill,Neutral
TX,Henderson,Neutral
TX,Hidalgo,Plaintiff
TX,Hill,Neutral
TX,Hockley,Neutral
TX,Hood,Neutral
TX,Hopkins,Plaintiff
TX,Houston,Plaintiff
TX,Howard,Neutral
TX,Hudspeth,Plaintiff
TX,Hunt,Plaintiff
TX,Hutchinson,Neutral
TX,Irion,Neutral
TX,Jack,Defense
TX,Jackson,Plaintiff
TX,Jasper,Plaintiff
TX,Jeff Davis,Plaintiff
TX,Jefferson,Plaintiff
TX,Jim Hogg,Plaintiff
TX,Jim Wells,Plaintiff
TX,Johnson,Neutral
TX,Jones,Neutral
TX,Karnes,Plaintiff
TX,Kaufman,Neutral
TX,Kendall,Defense
TX,Kenedy,Plaintiff
TX,Kent,Neutral
TX,Kerr,Defense
TX,Kimble,Neutral
TX,King,Defense
TX,Kinney,Plaintiff
TX,Kleberg,Plaintiff
TX,Knox,Defense
TX,Lamar,Plaintiff
TX,Lamb,Neutral
TX,Lampasas,Neutral
TX,La Salle,Plaintiff
TX,Lavaca,Defense
TX,Lee,Defense
TX,Leon,Plaintiff
TX,Liberty,Plaintiff
TX,Limestone,Neutral
TX,Lipscomb,Defense
TX,Live Oak,Plaintiff
TX,Llano,Neutral
TX,Loving,Neutral
TX,Lubbock,Neutral
TX,Lynn,Neutral
TX,McCulloch,Neutral
TX,McLennan,Defense
TX,McMullen,Plaintiff
TX,Madison,Neutral
TX,Marion,Plaintiff
TX,Martin,Neutral
TX,Mason,Neutral
TX,Matagorda,Plaintiff
TX,Maverick,Plaintiff
TX,Medina,Plaintiff
TX,Menard,Neutral
TX,Midland,Neutral
TX,Milam,Plaintiff
TX,Mills,Neutral
TX,Mitchell,Neutral
TX,Montague,Defense
TX,Montgomery,Neutral
TX,Moore,Neutral
TX,Morris,Plaintiff
TX,Motley,Neutral
TX,Nacogdoches,Defense
TX,Navarro,Neutral
TX,Newton,Plaintiff
TX,Nolan,Neutral
TX,Nueces,Plaintiff
TX,Ochiltree,Neutral
TX,Oldham,Neutral
TX,Orange,Plaintiff
TX,Palo Pinto,Defense
TX,Panola,Plaintiff
TX,Parker,Defense
TX,Parmer,Neutral
TX,Pecos,Plaintiff
TX,Polk,Plaintiff
TX,Potter,Neutral
TX,Presidio,Plaintiff
TX,Rains,Plaintiff
TX,Randall,Defense
TX,Reagan,Neutral
TX,Real,Neutral
TX,Red River,Plaintiff
TX,Reeves,Plaintiff
TX,Refugio,Plaintiff
TX,Roberts,Defense
TX,Robertson,Plaintiff
TX,Rockwall,Neutral
TX,Runnels,Neutral
TX,Rusk,Plaintiff
TX,Sabine,Plaintiff
TX,San Augustine,Plaintiff
TX,San Jacinto,Plaintiff
TX,San Patricio,Plaintiff
TX,San Saba,Neutral
TX,Schleicher,Neutral
TX,Scurry,Neutral
TX,Shackelford,Defense
TX,Shelby,Plaintiff
TX,Sherman,Neutral
TX,Smith,Neutral
TX,Somervell,Neutral
TX,Starr,Plaintiff
TX,Stephens,Defense
TX,Sterling,Neutral
TX,Stonewall,Neutral
TX,Sutton,Neutral
TX,Swisher,Neutral
TX,Tarrant,Neutral
TX,Taylor,Neutral
TX,Terrell,Plaintiff
TX,Terry,Neutral
TX,Throckmorton,Defense
TX,Titus,Neutral
TX,Tom Green,Neutral
TX,Travis,Plaintiff
TX,Trinity,Plaintiff
TX,Tyler,Plaintiff
TX,Upshur,Plaintiff
TX,Upton,Neutral
TX,Uvalde,Plaintiff
TX,Val Verde,Plaintiff
TX,Van Zandt,Neutral
TX,Victoria,Plaintiff
TX,Walker,Neutral
TX,Waller,Neutral
TX,Ward,Neutral
TX,Washington,Neutral
TX,Webb,Plaintiff
TX,Wharton,Neutral
TX,Wheeler,Neutral
TX,Wichita,Defense
TX,Wilbarger,Defense
TX,Willacy,Plaintiff
TX,Williamson,Defense
TX,Wilson,Neutral
TX,Winkler,Neutral
TX,Wise,Neutral
TX,Wood,Plaintiff
TX,Yoakum,Neutral
TX,Young,Defense
TX,Zapata,Plaintiff
TX,Zavala,Plaintiff
UT,Beaver,Defense
UT,Box Elder,Defense
UT,Cache,Defense
UT,Carbon,Neutral
UT,Daggett,Defense
UT,Davis,Defense
UT,Duchesne,Defense
UT,Emery,Defense
UT,Garfield,Defense
UT,Grand,Defense
UT,Iron,Defense
UT,Juab,Defense
UT,Kane,Defense
UT,Millard,Defense
UT,Morgan,Defense
UT,Piute,Defense
UT,Rich,Defense
UT,Salt Lake,Neutral
UT,San Juan,Defense
UT,Sanpete,Defense
UT,Sevier,Defense
UT,Summit,Neutral
UT,Tooele,Neutral
UT,Uintah,Neutral
UT,Utah,Defense
UT,Wasatch,Defense
UT,Washington,Defense
UT,Wayne,Defense
UT,Weber,Neutral
VA,Accomack,Neutral
VA,Albemarle,Neutral
VA,Alleghany,Neutral
VA,Amelia,Neutral
VA,Amherst,Defense
VA,Appomattox,Neutral
VA,Arlington,Defense
VA,Augusta,Defense
VA,Bath,Neutral
VA,Bedford,Defense
VA,Bland,Neutral
VA,Botetourt,Defense
VA,Brunswick,Neutral
VA,Buchanan,Neutral
VA,Buckingham,Neutral
VA,Campbell,Neutral
VA,Caroline,Defense
VA,Carroll,Neutral
VA,Charles City,Plaintiff
VA,Charlotte,Defense
VA,Chesapeake,Neutral
VA,Chesterfield,Defense
VA,Clarke,Neutral
VA,Craig,Neutral
VA,Culpeper,Neutral
VA,Cumberland,Neutral
VA,Dickenson,Neutral
VA,Dinwiddie,Neutral
VA,Essex,Neutral
VA,Fairfax,Neutral
VA,Fauquier,Defense
VA,Floyd,Neutral
VA,Fluvanna,Neutral
VA,Franklin,Defense
VA,Frederick,Defense
VA,Giles,Neutral
VA,Gloucester,Neutral
VA,Goochland,Defense
VA,Grayson,Neutral
VA,Greene,Defense
VA,Greensville,Neutral
VA,Halifax,Neutral
VA,Hampton,Neutral
VA,Hanover,Defense
VA,Henrico,Defense
VA,Henry,Neutral
VA,Highland,Neutral
VA,Isle Of Wight,Neutral
VA,James City,Neutral
VA,King And Queen,Neutral
VA,King George,Neutral
VA,King William,Neutral
VA,Lancaster,Neutral
VA,Lee,Neutral
VA,Loudoun,Defense
VA,Louisa,Neutral
VA,Lunenburg,Defense
VA,Madison,Defense
VA,Mathews,Neutral
VA,Mecklenburg,Neutral
VA,Middlesex,Neutral
VA,Montgomery,Neutral
VA,Nelson,Defense
VA,New Kent,Neutral
VA,Newport News,Neutral
VA,Northampton,Neutral
VA,Northumberland,Neutral
VA,Nottoway,Neutral
VA,Orange,Defense
VA,Page,Neutral
VA,Patrick,Neutral
VA,Pittsylvania,Neutral
VA,Powhatan,Defense
VA,Prince Edward,Neutral
VA,Prince George,Neutral
VA,Prince William,Neutral
VA,Pulaski,Neutral
VA,Rappahannock,Neutral
VA,Richmond,Neutral
VA,Roanoke,Neutral
VA,Rockbridge,Defense
VA,Rockingham,Defense
VA,Russell,Neutral
VA,Scott,Defense
VA,Shenandoah,Defense
VA,Smyth,Defense
VA,Southampton,Neutral
VA,Spotsylvania,Neutral
VA,Stafford,Neutral
VA,Suffolk,Neutral
VA,Surry,Neutral
VA,Sussex,Neutral
VA,Tazewell,Neutral
VA,Virginia Beach,Neutral
VA,Warren,Neutral
VA,Washington,Defense
VA,Westmoreland,Neutral
VA,Wise,Neutral
VA,Wythe,Neutral
VA,York,Neutral
VT,Addison,Neutral
VT,Bennington,Plaintiff
VT,Caledonia,Defense
VT,Chittenden,Neutral
VT,Essex,Defense
VT,Franklin,Defense
VT,Grand Isle,Defense
VT,Lamoille,Neutral
VT,Orange,Neutral
VT,Orleans,Defense
VT,Rutland,Neutral
VT,Washington,Neutral
VT,Windham,Plaintiff
VT,Windsor,Plaintiff
WA,Adams,Defense
WA,Asotin,Defense
WA,Benton,Neutral
WA,Chelan,Neutral
WA,Clallam,Neutral
WA,Clark,Neutral
WA,Columbia,Defense
WA,Cowlitz,Defense
WA,Douglas,Neutral
WA,Ferry,Defense
WA,Franklin,Neutral
WA,Garfield,Defense
WA,Grant,Neutral
WA,Grays Harbor,Neutral
WA,Island,Defense
WA,Jefferson,Neutral
WA,King,Plaintiff
WA,Kitsap,Neutral
WA,Kittitas,Defense
WA,Klickitat,Defense
WA,Lewis,Plaintiff
WA,Lincoln,Defense
WA,Mason,Neutral
WA,Okanogan,Defense
WA,Pacific,Neutral
WA,Pend Oreille,Defense
WA,Pierce,Plaintiff
WA,San Juan,Defense
WA,Skagit,Neutral
WA,Skamania,Defense
WA,Snohomish,Plaintiff
WA,Spokane,Neutral
WA,Stevens,Defense
WA,Thurston,Plaintiff
WA,Wahkiakum,Defense
WA,Walla Walla,Defense
WA,Whatcom,Neutral
WA,Whitman,Defense
WA,Yakima,Neutral
WI,Adams,Defense
WI,Ashland,Defense
WI,Barron,Defense
WI,Bayfield,Defense
WI,Brown,Neutral
WI,Buffalo,Defense
WI,Burnett,Neutral
WI,Calumet,Defense
WI,Chippewa,Neutral
WI,Clark,Defense
WI,Columbia,Defense
WI,Crawford,Defense
WI,Dane,Plaintiff
WI,Dodge,Defense
WI,Door,Defense
WI,Douglas,Neutral
WI,Dunn,Defense
WI,Eau Claire,Neutral
WI,Florence,Defense
WI,Fond Du Lac,Neutral
WI,Forest,Defense
WI,Grant,Defense
WI,Green,Defense
WI,Green Lake,Defense
WI,Iowa,Defense
WI,Iron,Defense
WI,Jackson,Defense
WI,Jefferson,Defense
WI,Juneau,Defense
WI,Kenosha,Neutral
WI,Kewaunee,Defense
WI,La Crosse,Neutral
WI,Lafayette,Defense
WI,Langlade,Defense
WI,Lincoln,Defense
WI,Manitowoc,Neutral
WI,Marathon,Neutral
WI,Marinette,Defense
WI,Marquette,Defense
WI,Menominee,Neutral
WI,Milwaukee,Plaintiff
WI,Monroe,Defense
WI,Oconto,Defense
WI,Oneida,Defense
WI,Outagamie,Neutral
WI,Ozaukee,Defense
WI,Pepin,Defense
WI,Pierce,Defense
WI,Polk,Neutral
WI,Portage,Defense
WI,Price,Defense
WI,Racine,Neutral
WI,Richland,Defense
WI,Rock,Neutral
WI,Rusk,Defense
WI,St. Croix,Neutral
WI,Sauk,Defense
WI,Sawyer,Defense
WI,Shawano,Defense
WI,Sheboygan,Defense
WI,Taylor,Defense
WI,Trempealeau,Defense
WI,Vernon,Defense
WI,Vilas,Defense
WI,Walworth,Neutral
WI,Washburn,Defense
WI,Washington,Defense
WI,Waukesha,Defense
WI,Waupaca,Defense
WI,Waushara,Defense
WI,Winnebago,Neutral
WI,Wood,Defense
WV,Barbour,Defense
WV,Berkeley,Neutral
WV,Boone,Plaintiff
WV,Braxton,Defense
WV,Brooke,Plaintiff
WV,Cabell,Neutral
WV,Calhoun,Defense
WV,Clay,Defense
WV,Doddridge,Defense
WV,Fayette,Neutral
WV,Gilmer,Defense
WV,Grant,Defense
WV,Greenbrier,Neutral
WV,Hampshire,Defense
WV,Hancock,Plaintiff
WV,Hardy,Defense
WV,Harrison,Neutral
WV,Jackson,Defense
WV,Jefferson,Neutral
WV,Kanawha,Plaintiff
WV,Lewis,Defense
WV,Lincoln,Plaintiff
WV,Logan,Plaintiff
WV,McDowell,Plaintiff
WV,Marion,Neutral
WV,Marshall,Plaintiff
WV,Mason,Defense
WV,Mercer,Plaintiff
WV,Mineral,Defense
WV,Mingo,Plaintiff
WV,Monongalia,Plaintiff
WV,Monroe,Defense
WV,Morgan,Defense
WV,Nicholas,Defense
WV,Ohio,Plaintiff
WV,Pendleton,Defense
WV,Pleasants,Neutral
WV,Pocahontas,Defense
WV,Preston,Neutral
WV,Putnam,Defense
WV,Raleigh,Neutral
WV,Randolph,Neutral
WV,Ritchie,Defense
WV,Roane,Defense
WV,Summers,Defense
WV,Taylor,Defense
WV,Tucker,Defense
WV,Tyler,Defense
WV,Upshur,Defense
WV,Wayne,Neutral
WV,Webster,Defense
WV,Wetzel,Neutral
WV,Wirt,Defense
WV,Wood,Neutral
WV,Wyoming,Plaintiff
WY,Albany,Neutral
WY,Big Horn,Neutral
WY,Campbell,Neutral
WY,Carbon,Neutral
WY,Converse,Neutral
WY,Crook,Neutral
WY,Fremont,Neutral
WY,Goshen,Neutral
WY,Hot Springs,Neutral
WY,Johnson,Neutral
WY,Laramie,Neutral
WY,Lincoln,Neutral
WY,Natrona,Plaintiff
WY,Niobrara,Neutral
WY,Park,Neutral
WY,Platte,Neutral
WY,Sheridan,Neutral
WY,Sublette,Neutral
WY,Sweetwater,Neutral
WY,Teton,Neutral
WY,Uinta,Neutral
WY,Washakie,Neutral
WY,Weston,Neutral
